text,label
"Let it flow - let yourself go Slow and low - that is the tempo Let it flow - let yourself go Slow and low - that is the tempo It's never old school - all brand new So everybody catch - the bugaloo flu Not like a fever - not like a cold The beats are clear - the rhymes are bold So don't see a doctor or see a nurse Just listen to the music - first things first First of all - get off the wall It's time to party so have a ball We slowed it on down - so get the hell up Like a volcano, I'll erupt We got determination - bass and highs White Castle fries only come in one size What you see is what you get And you ain't seen nothing yet  So let it flow - let yourself go Slow and low - that is the tempo Let it flow - let yourself go Slow and low - that is the tempo I do not sing - but I make a def song You could live your whole life - and I hope you live long On the Gong Show, we won't get gonged We're the Beastie Boys - not Cheech and Chong Strong as a ox - fresh out the box The crowd is so live - they're coming in flocks And when we go on - the crowd goes off It's all hard rock - there's nothing soft  Let it flow - let yourself go Slow and low - that is the tempo Let it flow - let yourself go Slow and low - that is the tempo COD So let it flow - let yourself go Slow and low - that is the tempo And let it flow - let yourself go Slow and low - that is the tempo Now we not only rock the house but we house the rock We don't stroll but we roll straight to the top MCA, Adrock, Mike D makes three And we can do it like this in the place to be When I'm recorded - you'll be rewarded I know my song is def cause you all applauded Not PCP or LSD - just me, Mike D, in the place to be This is not free - you must pay a fee Cash on delivery like a COD So let it flow - let yourself go Slow and low - that is the tempo And let it flow - let yourself go Slow and low - that is the tempo The beat is slow in order to dance I wanna hear ""I do""s and no ""I can't""s First move your leg - and then your arms It's not fast and nervous - this dance is calm It's truly stable and you ought to be able To dance to the record when it's on the turntable So let it flow - let yourself go Slow and low - that is the tempo And let it flow - let yourself go Slow and low - that is the tempo And let it flow - let yourself go Slow and low - that is the tempo And let it flow - let yourself go Slow and low - that is the tempo",hiphop
"Yo, move on 'em! Grab his soul and get the black mind back! (They just hope that he'll never wake up! Because they never wanna meet him on the battlefield)  Listen!  War at 33 1/3 Haven't you heard I got quick and clever At the level of a scientist With this list my fist pumps chumps And don't miss Sorry majority grudge against the enemy And any other nigga wit an attitude see And any other rapper who's a brother Tries to speak to one another Gets smothered by the other kind Not so divine so I heard through the grapevine Sent the feds out to get mine Time yo-yo to go Bronco in 90-91 Laughin' while they're searchin' for my 98 Accelerate the race from the chase Look at my face That they hate, but they don't want a debate To take, great Can I live my life without 'em treatin' Every brother like me like I'm holdin' A knife alright time to smack Uncle Sam Who don't give a damn, look at the flag My blood's a flood Without credit Black and close to the edit I fed it, you read it, just remember who said it  If you challenge them in theology! Don't challenge their political thinking! Don't challenge them in education! Don't challenge them in science! For that breaks the mold, that they are not used to!  Yo, listen!  War at 33 1/3 not really live I rather do it at 45 Went west in the quest for my intelligence Climbed a fence took a teacher on Ain't seen him since, hence he winced And convinced that the Black Was back revolving to a renaissance Bronze to gold I told felt bold Taught a so called teacher our role In civilizin' the whole globe Banned unplanned as I said I don't break down religion, why? There ain't a smidgen for a pigeon Just nature for bird, dog, worm or lion So my question to man is So why the lyin' God's law I saw is natural factual Only man creates a waste Defiance in his haste Based on a scheme a scam From some mastermind damn we read it And still be blind No need to search a fake church Evangelical hustler Anglo taxin' to muscle ya Check I wreck you guess yes All the bullshit, yeah! Now that's progress",hiphop
"We go wow, ba-da-da-dow-da-dah-dow Either stand tall, or just sit the fuck down All the way from the 2-1-5th to Bucktown Brace yourself, it's about to go down (Runnin one-on-one, the only hip-hop band) Yo Tariq (Whassup?) How your microphone sound? (It sound tight) Well aight, show 'em what it's about We got to blow up the spot because they must have forget We double (Trouble) bubble (Bubble) bubble, bubblin' hot  Well it's like, smack the track up and leave dents in it The vocalist, busting this blunt, instrument spit The magnificent, rappers run from it All fly girls' nipples and toes numb from it MC's in my circumference, is confronted son Get your growth stunted from this, you don't want it (What nigga?) The Black Thought and M-O-S Def done it Who the ultimate? Yo my man speak upon it Ayo, I stop fools and drop jewels but never run it Rock mics so nice, I make you stock price plummet All you high noon riders better rally at the summit It's me and Tariq and your fleet outnumbered Cross the membrane, barking big game and get hunted Eye witness account, say it happened so sudden Just slid off to the side, didn't really say nuttin Then BLAOW, blew away the 1900th You better get your rest cause the next day comin Oh yes, and MCs, they scared to say sum'tin Stop frontin, I'm in the cut just onlookin Your get your kings, your rooks, rings and pawns tooken Ayo, keep your tape rolling so you catch every bar Of the Black Thought and the black man from Black Star Illadelph and Vietnam, we conference, accomplish Even with stakes inclined, I get mine regardless Yo, a lot of Smurfette MCs carry purses And rock uniforms that's made for nurses I burst your verses, your words is worthless Only touching surface, the fuck's the purpose? I shot the sherriff, the deputy, and head of bank treasury So mounties in the county got a big bounty stressin me But tell 'em to hold off, they too short to measure me Mos and Black Thought blast forth with the weaponry  Like blaow-ba-dow-da-da-dow-da-dah-dow Either stand tall or sit the fuck down All the way from the 2-1-5th to Bucktown Brace yourself, it's about to go down Yo Tariq (Whassup?) How your microphone sound? (It sound tight) Well aight, show 'em what it's about We got to blow up the spot because they must have forget We double (Trouble) bubble (Bubble) bubble, bubblin' hot  Yeah, now check your stove top before you take a listen And make sure beans don't burn in the kitchen These gassed-up niggas just ain't fuel efficient I play the winter breeze to choke hold your piston Now you niggas can't make pole position Class E chassis can't hold the transmission Crew pit useless, they got they tools missing Watch me, Grand Prix, champy for wealth driven Yo, you go one for my hustle (Ha!) two to rock rhyme From the muscle kid I'm one of the illest of all time I swing from chandeliers and wall climb And specialize in warfares of all kind A lot of MCs said I'm a run it down rhyme But half the time, they running down one of mine Thought suffocating 'em with yet another stunning line You dumb and blind kid, it's enlarged and underlined What I memorized leave your whole staff pressurized Melt down all of your artificial lies Y'all niggas is faker than Yellow No. 5 Swine like mono and diglyceride My vocals got texture, you just texturized I'm nicer than your writtens even when I'm improvised Step into my zone get flown like fly By the b-boy Lazarus who just won't die Yo, me and Kamal and Leonard Hubbard, Questlove and Malik We go back to dollar hoagies and Tahitian Treat Or like toast in the oven with government cheese bubbling Me and Dante like Marvin, the trouble men travelling Give me the mic, we on that again B-boy business, off the top acting and battling Serving them cats that forgot But don't get too close because you might get shot  Like blaow-ba-dow-da-da-dow-da-dah-dow Either stand tall or sit the fuck down All the way from the 2-1-5th to Bucktown Brace yourself, it's about to go down Yo Tariq (Whassup?) How your microphone sound? (It sound tight) Well aight, show 'em what it's about We got to blow up the spot because they must have forget We double (Trouble) bubble (Bubble) bubble, bubblin' hot We go blaow-ba-dow-da-da-dow-da-dah-dow Either stand tall or sit the fuck down All the way from the 2-1-5th to Bucktown Went from Do You Want More?!??!! to what you want now? Yo Tariq (Whattup?) Well how your microphone sound? (It sound tight) Well aight, show 'em what it's about We got to blow up the spot because they must have forget We double (Trouble) bubble (Bubble) bubble, bubblin' hot  Say here's a little story that must be told About two young brothers who got so much soul They taking total control, of the body and brain Flying high in the sky on a lyrical plane It's just two bad brothers who will never quit Mos Def and Tariq from the 2-1-5th They rock beginning to end, on a spiritual blend And everybody who forgot then baby tell 'em again It's just me and Tariq, with Ahmir on the beat The Roots crew baby, yo, we got to make it unique We got the soul-shockinest, body-rockinest Non-stoppinest, Fortified Live survive the apocalypse Rhymes we say, the perfect blend Because we know how to rock when the beat come in Like zen-zen-zen-zen-zen Zen-zen-zen-zen-zen, zen-zen, zen-zen Zen zen-zen, ZEN zen zen ZEN zen zen Zen zen, ZEN zen zen-zen Zen-zen-zen, ZEN zen ZEN zen Here we go, here we, here we, here we go Zen zen-zen, ZEN zen zen ZEN zen zen Zen zen, ZEN zen zen-zen Zen-zen-zen-zen-zen, zen-zen, zen-zen Let the poppers pop, and the breakers break Then zen-zen-zen-zen-zen Zen-zen-zen-zen-zen, zen-zen, zen-zen Two years ago, a friend of mine Zen zen, ZEN zen, zen-zen zen-zen Zen zen zen zen zen zen zen And these are the zen zen zen zen",hiphop
"Here we go yo, here we go yo So what, so what, so what's the scenario? Here we go yo, here we go yo So what, so what, so what's the scenario? Aiyyo Bo knows this (What?) And Bo knows that (What?) But Bo don't know jack Â'cause Bo can't rap Well whaddya know, the Di-Dawg is first up to bat No batteries included and no strings Attached No holds barred, no time for move fakinÂ' Gots to get the loot so I can bring home the bacon Brothers front, they say the Tribe can't flow But we've been known to do the impossible like Broadway Joe So sleep if you want, my crew will help you get your Z's troop But here's the real scoop I'm all that and then some, short dark and handsome Bust a nut inside your eye, to show you where I come from I'm vexed, fuminÂ', I've had it up to here My days of payinÂ' dues are over, acknowledge we is in there (Yeah!) Head for the border, go get a taco I'll be wreckinÂ' from the jump street, meaninÂ' from the get-go Sit back relax and let yourself go Don't sweat what you heard and act like you know Yes yes y'all (Yes y'all!) Who got the vibe? It's the Tribe y'all (Tribe y'all!) Real live y'all (Live y'all!) Inside, outside, come around (Who's that?) Brown! Some may, I say, call me Charlie The word is the herb and I'm deep like Bob Marley Lay back on the payback, evolve rotate the gates (Contact!) Can I get a hit? (Hit!) Boom bit with a brother named Tip and we're ready to flip East Coast stompinÂ', rippinÂ' and rompinÂ' New York, North Cak-a-laka and Compton Checka-checka-check it out! The loops for the troops, more bounce to the ounce And wow how now wow how now Brown cow We're ill till the skill gets down For the Flex, next, it's the textbook old to the new But the rest are doo doo From radio, to the video, to Arsenio Tell me! Yo, what's the scenario? (True blue!) Scooby Doo, whoopie doo Scenario's ready yo, rates more than four Scores for the snores that smother dancefloors Now I go for mine, Shave the seashore Ship-shape, crushed Grapes, Apes that play tapes Papes make drakes, baked for the wakes Of an L-ah, an E-ah, simply just a leader Bass in his face means peace see ya later Later (Later!) Later alligator Pop blows the weasel and the herb's the inflater So yo the D, what the O, incorporated I-N-C into a flow Funk flipped flat back first fist foul fight fight fight Laugh yo how's that sound? (Oh!) ItÂ's a Leader Quest mission and we got the goods here (Here!) Never on the left Â'cause my right's my good ear (Ear!) I could give a damn about a ill subliminal Stay away from crime so I ain't no Criminal I love my young nation, groovy sensation No time for hibernation, only elation Don't ever try to test the water little kid Yo Mr. Busta Rhymes, Tell him what I did I heard you rushed and rushed and attacked Then they rebuked and you had to smack CausinÂ' rambunction throughout the sphere Raise the levels of the boom inside the ear You know I did it So don't violate or you get violated The hip hop sound is well agitated Won't ever waste no time on the played out ego So here's Busta Rhymes with the scenario Watch as I combine all the juice from the mind Heel up, wheel up, bring it back, come rewind Powerful impact, boom, from the cannon Not bragginÂ', Try an' read my mind just imagine Vo-cab-u-lary's necessary When digginÂ' into my library Oh my gosh! Oh my gosh! Eating Ital stew like the one Peter Tosh-a Uh uh uh, all over the track, man Uh, pardon me, uh, as I come back As I did it yo I had to beg your pardon When I travel to the Sun I roll with the Squadron Roaw roaw like a dungeon dragon Change your little drawers Â'cause your pants are sagginÂ' Try to step to this I will twist you in a turban And have you smellinÂ' rank like some old Stale urine Chickity-choco, the chocolate chicken The rear cockdiesel but chicks they were kickinÂ' Yo, bustinÂ' out before the Busta bust a nut the rhyme The rhythm is in sync (Uh!) The rhymes are on time (Time!) RippinÂ' up the sound just like a radio Observe the rhyme and check out the Scenario! Here we go yo, here we go yo So what, so what, so what's the scenario? Here we go yo, here we go yo So what, so what, so what's the scenario? Here we go yo, here we go yo So what, so what, so what's the scenario? Here we go yo, here we go yo So what, so what, so what's the scenario?",hiphop
"Yay-yay Get your ass up and hurr' up, uh Ice Cube, baby Ninety-nine, baby I'm on the grind, baby All the time, baby Show me something  You can do it, put your back into it (Uh) I can do it, put your ass into it (Uh-huh) You can do it, put your back into it (Yeah) I can do it, put your ass into it Put your back into it, put your ass into it (Brr)  Tick, tick, boom, hear me banging down these back streets Bumpin' Blackstreet, treated like a athlete Life ain't a track meet (No), it's a marathon Fuck the cemetery that a nigga get buried on We be clubbin' 'til the day we die (Yay-yay) Nigga, ask the bartender if you think we lie But if you think we high, nigga, think again 'Cause when it's sink or swim, you got to think to win (Uh-huh) And if I drink this Hen', everybody'll know it 'Cause I ain't going for it, so pray to the Lord That I don't pull out, cuss out and bust out Go the nigga route (Click, click, click, click, click, click, click, click), make the trigger shout, uh You can try to smoke an ounce to this While I pronounce this shit, baby, bounce them tits Mama, move them hips, baby, shake them cheeks I got dick for days, you got ass for weeks (Yay-yay)  Don't stop, get it, get it (That's real) Don't stop, nigga, hit it (I will) I'm gon' do it (Do it), gon' do it (Do it) Gon' do it, do it, do it (Uh-huh)  You can do it, put your back into it (C'mon) I can do it, put your ass into it (C'mon) You can do it, put your back into it (C'mon) I can do it, put your ass into it Put your back into it, put your ass into it  Now all I wanna do is have fun with my loved ones (What?) The thug ones, relatives and my cousins And I got 'em by the dozen When they buzzin', quick to say fuck your husband This is for my niggas locked away Extra love for the ones who ain't got no date But when we hit checkmate with Ice Cube the great (The great) Soon as I get a word, we can rush the safe Fuck them license plates because life is great It don't matter if you're rich and your folks ain't straight I'm still coming with that underground gangsta shit No matter how many niggas say we ain't the shit, bitch  Don't stop, get it, get it (That's real) Don't stop, nigga, hit it (I will) I'm gon' do it (Do it), gon' do it (Do it) Gon' do it, do it, do it (Uh-huh)  You can do it, put your back into it (C'mon) I can do it, put your ass into it (C'mon) You can do it, put your back into it (C'mon) I can do it, put your ass into it Put your back into it, put your ass into it  I do hard core rhymin', hard time grindin' Gorilla pimp hoes while other niggas wine and dine 'em Gotta love this thug shit, S-Class in the mud shit Pockets on flood shit, OG, lyrical Blood shit I don't rent, I buy shit, niggas jealous of my shit Unaware of this young nigga getting all the fly shit While you're rootin' and recruitin', nigga, 6-8 hoopin' I was in the hood shootin', plus I had the wife whoopin' I come from Pyrex bowls and oversized jars I'm past up stripes, I got stars and bars No time for playa hatin', Mack paper chasin' Kicked out the substation to the hip-hop nation The mo' hits the mo' bigga with illegal weight figgas Done developed the status of a Platinum-plus nigga Bust the first bad ho, fo' sho, I can I can hit it I keep pushing, don't quit it, don't stop 'til I get it, uh  Don't stop, get it, get it (That's real) Don't stop, nigga, hit it (I will) I'm gon' do it (Do it), gon' do it (Do it) Gon' do it, do it, do it (Say what?)  You can do it, put your back into it (Uh-huh) I can do it, put your ass into it (C'mon) You can do it, put your back into it (C'mon) I can do it, put your ass into it You can do it, put your back into it I can do it, put your ass into it (C'mon) You can do it, put your back into it (C'mon) I can do it, put your ass into it  Don't stop, get it, get it (Never, never, that's real) Don't stop, nigga, hit it (Uh, I will) I'm gon' do it (Do it), gon' do it (Do it) Gon' do it, do it, do it  You can do it, put your back into it (C'mon, yay-yay) I can do it, put your ass into it (C'mon, yay-yay) You can do it, put your back into it (C'mon) I can do it, put your ass into it, put your ass into it  We be clubbin' (Freaky gyrations, close to fornication) We be clubbin' We be clubbin' (Freaky gyrations, close to fornication) Yeah (Freaky gyrations, close to fornication), uh-huh Ice Cube, Westside Connect gang You know how we do it We put it down constantly Constantly Uh, uh, uh, uh Get your ass up and hurr' up",hiphop
"Uh, uh, uh, uh Uh, uh, uh, check the rhyme  Back in the days on the boulevard of Linden We used to kick routines and the presence was fittin' It was I, The Abstract And me, the Five Footer I kicks the mad style so step off the frankfurter Yo, Phife, you remember that routine That we used to make spiffy like Mr. Clean? Um... um... a tidbit, um... a smidgen I don't get the message so you gots to run the pigeon Heh, okay, you on point Phife? All the time, Tip You on point Phife? All the time, Tip You on point Phife? All the time, Tip Well, then grab the microphone and let your words rip  Now here's a funky introduction of how nice I am Tell your mother, tell your father, send a telegram I'm like an energizer 'cause, you see, I last long My crew is never ever wack because we stand strong Now if you say my style is wack that's where you're dead wrong I slayed that buddy in El Segundo then Push it Along You'd be a fool to reply that Phife is not the man 'Cause you know and I know that you know who I am A special shout of peace goes out to all my pals, you see And a middle finger goes for all you punk MC's 'Cause I love it when you wack MC's despise me They get vexed, I roll next, can't none contest me I'm just a fly MC who's five foot three and very brave On top remaining, no home training 'cause I misbehave I come correct in full effect have all my hoes in check And before I get the butt, the jim must be erect You see, my aura's positive I don't promote no junk See, I'm far from a bully and I ain't a punk Extremity in rhythm, yeah that's what you heard So just clean out your ears and just check the word  Check the rhyme y'all, check the rhyme y'all Check the rhyme y'all, check the rhyme y'all Check the rhyme y'all, check the rhyme y'all Check it out, check it out Check the rhyme y'all, check the rhyme y'all Check the rhyme y'all, play tapes y'all Check the rhyme y'all, check the rhyme y'all Check it out, check it out  Back in the days on the boulevard of Linden We used to kick routines and the presence was fittin' It was I, the Phifer And me, the Abstract The rhymes were so rumpin' that the brothers rode the 'zack Ayo Tip, do you recall when we used to rock What? Those fly routines on your cousin's block? Um, let me see... damn, I can't remember I receive the message and you will play the sender You on point Tip? All the time, Phife You on point Tip? Yeah, all the time, Phife You on point Tip? Yo, all the time, Phife So play the resurrector and give the dead some life  Okay, if knowledge is the key then just show me the lock Got the scrawny legs but I move just like Lou Brock With speed, I'm agile plus I'm worth your while One hundred percent intelligent black child My optic presentation sizzles the retina How far must you go to gain respect? Umm... Well, it's kind of simple, just remain your own Or you'll be crazy, sad and alone Industry rule number four-thousand-and-eighty; Record company people are shady So kids watch your back 'cause I think they smoke crack I don't doubt it, look at how they act Well off to better things like a hip-hop forum Pass me the rock and I'll score 'em with decorum And proper—what you say Hammer? Proper Rap is not pop, if you call it that then stop  NC, y'all check the rhyme y'all SC, y'all check it out y'all Virginia, check the rhyme y'all Check it out, check it out In London, check the rhyme, y'all",hiphop
"And you thought the beat slowed down Power to the people Get on up, get into it, get involved Feel the bass as the cut revolves To the brothers wit the eight oh eight Like I said before PE got a brand new funk Turn it up, boom the trunk, yeah Internationally known on the microphone Makin' sure the brothers will never leave you alone To my sisters Sisters yes we missed ya Let's get it together make a nation You can bet on it, don't sleep on it 'Cause the troops cold jeepin' it pumpin' (Power to the people) Turn us loose we shall overcome They say where you get that bass from Hey oh people, people as we continue on Come along, sings this song, are you ready for '91 Rhythm nation pump that bass an We like to know from Chicago, New York and LA Are y'all ready, cause the plans in the jam And we're ready to roll yo y'all got to tell me Are y'all read read to go c'mon (Power to the people) Had to kick it like that as we roll as one One under the sun, to all the cities and the side Stateside and the whole wide There it is P-e-a-c-e 1991",hiphop
"Busta Rhymes, Janet Jackson Here we go, one time  Baby just tell me just how you feel, how you feel We living it I'm just giving it to you real, baby c'mon Ev-erytime we crossing the borderline Be giving it to you making you feel fine, turn the heat up Better believe we gon' shine, make your body wind Baby the pleasure is all mine, to my people Who be regulating the dance floor Better step to your business and handle yours, how we do it Making your people just wanna bounce and get busy Because you know that we always'll hit you off, what you say You wondering why you feeling the force And don't you worry cause yo we ready to floss Mohicans'll always a put you on And blow the spot til the very second I'm gone, get your groove on Now that you tired I hope your body recouping Because we keeping you moving that's what we doing and you know we're gonna  Gonna make, gonna make, gonna make your body wet Gonna make, gonna make your body scream out yes Gonna make, gonna make you think of naughty things Like me on you and you on me What's it gonna be Gonna make, gonna make, gonna make your body wet Gonna make, gonna make your body scream out yes Gonna make, gonna make your body cream, make you have wet dreams What's it gonna be  What what, what, party people Seeing you waving your hand high Hot shit, burning you making your ass fry, baby c'mon Give you the shit what that make you quiver while I deliver The shit that'll hit you right in your liver Always SoundScan'n, we never leaving you hanging I'm always doing my thang and my music always be banging so check it You know we be always movin the crowd Type of feeling that make you wanna go play it loud whattup When, we, come and hit you Best believe, we really gon' get you Light up whatever you wanna flaunt Cause we be dipping it baby, so what you want, here we go Paintin the picture we keep it hot in the winter Now big up my people you know I'm always wit'cha (Flipmode) We blowing and taking over the planet - full blast Hitting with Busta Rhymes and Janet and you know we're gonna  Gonna make, gonna make, gonna make your body wet Gonna make, gonna make your body scream out yes Gonna make, gonna make you think of naughty things Like me on you and you on me What's it gonna be Gonna make, gonna make, gonna make your body wet Gonna make, gonna make your body scream out yes Gonna make, gonna make your body cream, make you have wet dreams What's it gonna be  We gonna make your body feel wet We gonna make your body say yeah I wanna know where my road dawgs is it I wanna know where my live women is at - Where you at? We gonna make your body feel wet We gonna make your body say yeah Now everybody wave your hand real high, real high And let me see you all put em up in the sky, c'mon Making my niggas just say ho, word up And making you women just say ahh, baby c'mon Bringing it to you in many ways We making and taking you people right through another phase, c'mon We rocking it baby that's how we dropping it baby There ain't no stopping it baby I know we driving you crazy And then we hit with the greatest of all times No matter what you do baby, we gon' shine and you know we're gonna  Gonna make, gonna make, gonna make your body wet Gonna make, gonna make your body scream out yes Gonna make, gonna make you think of naughty things Like me on you and you on me What's it gonna be Gonna make, gonna make, gonna make your body wet Gonna make, gonna make your body scream out yes Gonna make, gonna make your body cream, make you have wet dreams What's it gonna be  What wha-what, what, what what it's gon' be Busta Rhymes, Janet Jackson Finally, Flipmode baby what Yeah yeah, what it's gonna be What it's gon' be What it's gon' be What's it gonna be What what what, wha-what, what Uh uh uh, ah ah, ah ah, ah, ah-ah Close the door nigga",hiphop
"Boom, yeah, the world mash up  Well, things get hectic quick From the satellite dish to your joy stick It's the night of the living cable box Wires coming up from around the block Remote control to change the station But that won't change your situation Have you seen what I mean I'm the little gnome that's in your dreams So I say this rhyme built by design To take you beyond space and time Said who is the man making diamonds out of coal The man pushing buttons on remote control  Re-mote, control Remote control  Until your back's up against the wall You never know yourself that much at all So you've got to share your love with a friend That's all that you've got left in the end Living in this city of pure confusion People misled by their own illusion All this action, no satisfaction We're all linked together like a chain reaction Play or fold, love is bold What is the future that will unfold? Some like it hot, others like it cold But we all want to hold the remote control  Re-mote, control Re-mote, control Re-mote, control Re-mote, control  Things get hectic quick All of a sudden I'm in the thick Too much drama all around Distractions booming in sensurround Like a rainy day's Earth it won't sit still Sliding on down a hill Sometimes life, it seems to stall So never be ungrateful y'all So I got a little something for your pay per view Like Don King, I've got the crazy hair do We've got cameras on Mars on space patrol Controlled on Earth by remote control",hiphop
"Burn Hollywood burn I smell a riot Goin' on -- first they're guilty, now they're gone Yeah I'll check out a movie But it'll take a Black one to move me Get me the hell away from this T.V All this news and views are beneath me So all I hear about is shots ringing out About gangs putting each other's head out So I rather kick some slang out All right fellas let's go hang out Hollywood or would they not Make us all look bad like I know they had But some things I'll never forget, yeah So step and fetch this shit For all the years we looked like clowns The joke is over -- smell the smoke from all around Burn Hollywood burn  Ice Cube is down with the P.E Now every single bitch wanna see me Big Daddy is smooth, word to mother Let's check out a flick that exploits the color Roaming through Hollywood late at night Red and blue lights what a common sight Pulled to the curb, getting played like a sucker Don't fight the power...(gunshot)..the motherfucker  As I walk the streets of Hollywood Boulevard Thinking how hard it was to those that starred In the movies portraying the roles Of butlers and maids, slaves and hoes Many intelligent Black men seemed To look uncivilized when on the screen Like, I guess I figure you to play some jigaboo On the plantation, what else can a nigga do And Black women in this profession As for playing a lawyer, out of the question For what they play Aunt Jemima is the perfect term Even if now she got a perm So let's make our own movies like Spike Lee Cause the roles being offered don't strike me As nothing that the black man could use to earn Burn Hollywood burn ""Now we're considering you for a part in our new production. How do you feel about playing a controversial negro?"" ""Yeah, I'm wid it. You mean somebody like Huey P. Newton or H. Rap Brown, right?"" ""Well, it's a servant character that chuckles a little bit, and sings."" ""Yo, man, what?? That's bullshit."" ""Hey Cube, Kane, Flav, listen. I hope you ain't wastin' my time. You know how I feel about givin' these movies my money, know what I'm sayin'?  I work hard for it"" ""Yo, man, it's gonna be dope, man."" ""Chill, man."" ""Hey, I'm chill chill, but you know what I'm sayin', I just don't wanna, I can't go for this Steel Magnolia shit, know what I'm sayin'?"" ""Come on, man, it's cool."" Ladies and gentlemen, today's feature presentation: Driving Miss Daisy ""No, no, no."" ""Bullshit, just what I'm talkin' about, all this Terms of Endearment shit. I'm outta here, man, it's bullshit."" ""Yo, check it out, man I got Black Caesar at the crib, man, y'all want to go check that out?"" ""That's the idea. We could have rolled with that from the get-go!"" ""Fuck Hollywood, man.""",hiphop
"(Oh yeah it is!) (Colour is not important) Lick a shot! (Oh!) Comin' at ya (Fire!)  Zippedy do da, zippedy hey Cried oh my, wanna get that punk with my AK And get on the way On a mission, puffin' on a fat ass jay Prude! You can't hang Flash back on the skills when I used to bang On the corner I'll warn ya Gonna roll on ya Fool Hit ya with a golden rule Don't turn your back on the street When I hit that corner, feel the concrete If ya push that by like nothin' Watch me turn to a psycho all of a sudden Blastin' at these fools with a passion Look at the Glock when it's time for some action  Let the gatt hummm Lick a shot! So I let the gatt hummm Let the gatt hummm Lick a shot! So I let the gatt hummm  Sunday morning Wake up it's stormin' Raindrops fallin' on my head it's pourin' Cats an' dogs Pigs in a wagon Lookin' for the Afro - one that's saggin' Scooby-Doo An' fucked down too Ploy me Don't let your punk ass try me Gonna take more Then you better call your backup team And wait for the crew I'm the one flippin' Keepin' the clip On my hip an' Just watch your back if you're slippin' Oooo Where did that .22 Come from When the bullet past through my lung I've lost my breath I'm winded I've been hit, by a slug that wasn't intended I hear thunder I wonder If a nigga like me's goin' under Take a number!  Let the gatt hummm Lick a shot! So I let the gatt hummm Let the gatt hummm Lick a shot! So I let the gatt hummm  Had a bad dream Woke up in a casket Now I can't even get back at the bastard Bull-shit! This pine box Ain't strong enough to contain the Afro Marx Critical bell rings Snapped out the dream What the fuck's up with the funny red beam Pointin' at me I got no strap G What now: gotta duck, they're gonna gatt me Bam, I feel numb Where did the shotgun blast come from  Let the gatt hummm Lick a shot! So I let the gatt hummm Let the gatt hummm Lick a shot! So I let the gatt hummm",hiphop
